#R=0.90362538343679499
#a=1.0
#interptype='linear'
#name='planet'
#norm={'P': 1000000000000.0, 'R': 0.90362538343679499, 'M': 1.0, 'g': 12.03847039705456, 'rho': 4000.0}
#state=1
#composition
#layer0		Fe08FeS02		0.700000
#layer1		pv_fmw		0.300000
#Cols=
 #'ur		r		mr		rho		P		g		phi		T		composition'
#-end-
8.542714e-02	7.719413e-02	1.067379e-03	1.280677e+04	4.397710e+11	1.744057e+00	-1.183259e+08	5.000000e+03	0
9.045226e-02	8.173496e-02	1.266751e-03	1.280203e+04	4.391062e+11	1.847321e+00	-1.182735e+08	5.000000e+03	0
9.547739e-02	8.627579e-02	1.489469e-03	1.279703e+04	4.384036e+11	1.950513e+00	-1.182181e+08	5.000000e+03	0
1.005025e-01	9.081662e-02	1.736808e-03	1.279175e+04	4.376630e+11	2.053630e+00	-1.181597e+08	5.000000e+03	0
1.055276e-01	9.535745e-02	2.010044e-03	1.278619e+04	4.368847e+11	2.156669e+00	-1.180983e+08	5.000000e+03	0
1.105528e-01	9.989828e-02	2.310448e-03	1.278036e+04	4.360686e+11	2.259624e+00	-1.180339e+08	5.000000e+03	0
1.155779e-01	1.044391e-01	2.639298e-03	1.277426e+04	4.352149e+11	2.362493e+00	-1.179665e+08	5.000000e+03	0
1.206030e-01	1.089799e-01	2.997850e-03	1.276788e+04	4.343236e+11	2.465270e+00	-1.178962e+08	5.000000e+03	0
1.256281e-01	1.135208e-01	3.387362e-03	1.276122e+04	4.333949e+11	2.567953e+00	-1.178229e+08	5.000000e+03	0
1.306533e-01	1.180616e-01	3.809090e-03	1.275429e+04	4.324288e+11	2.670536e+00	-1.177467e+08	5.000000e+03	0
1.356784e-01	1.226024e-01	4.264286e-03	1.274708e+04	4.314255e+11	2.773017e+00	-1.176675e+08	5.000000e+03	0
1.407035e-01	1.271433e-01	4.754196e-03	1.273960e+04	4.303850e+11	2.875390e+00	-1.175853e+08	5.000000e+03	0
1.457286e-01	1.316841e-01	5.280065e-03	1.273184e+04	4.293074e+11	2.977653e+00	-1.175001e+08	5.000000e+03	0
1.507538e-01	1.362249e-01	5.843131e-03	1.272381e+04	4.281930e+11	3.079800e+00	-1.174120e+08	5.000000e+03	0
1.557789e-01	1.407658e-01	6.444626e-03	1.271550e+04	4.270417e+11	3.181829e+00	-1.173210e+08	5.000000e+03	0
1.608040e-01	1.453066e-01	7.085779e-03	1.270691e+04	4.258536e+11	3.283734e+00	-1.172270e+08	5.000000e+03	0
1.658291e-01	1.498474e-01	7.767813e-03	1.269804e+04	4.246290e+11	3.385512e+00	-1.171301e+08	5.000000e+03	0
1.708543e-01	1.543883e-01	8.491947e-03	1.268890e+04	4.233680e+11	3.487159e+00	-1.170302e+08	5.000000e+03	0
1.758794e-01	1.589291e-01	9.259391e-03	1.267947e+04	4.220706e+11	3.588670e+00	-1.169274e+08	5.000000e+03	0
1.809045e-01	1.634699e-01	1.007135e-02	1.266977e+04	4.207370e+11	3.690042e+00	-1.168216e+08	5.000000e+03	0
1.859296e-01	1.680107e-01	1.092903e-02	1.265979e+04	4.193674e+11	3.791271e+00	-1.167129e+08	5.000000e+03	0
1.909548e-01	1.725516e-01	1.183363e-02	1.264954e+04	4.179618e+11	3.892352e+00	-1.166013e+08	5.000000e+03	0
1.959799e-01	1.770924e-01	1.278632e-02	1.263900e+04	4.165205e+11	3.993282e+00	-1.164868e+08	5.000000e+03	0
2.010050e-01	1.816332e-01	1.378830e-02	1.262818e+04	4.150436e+11	4.094056e+00	-1.163694e+08	5.000000e+03	0
2.060302e-01	1.861741e-01	1.484073e-02	1.261709e+04	4.135312e+11	4.194670e+00	-1.162490e+08	5.000000e+03	0
2.110553e-01	1.907149e-01	1.594479e-02	1.260571e+04	4.119835e+11	4.295121e+00	-1.161258e+08	5.000000e+03	0
2.160804e-01	1.952557e-01	1.710164e-02	1.259405e+04	4.104007e+11	4.395403e+00	-1.159996e+08	5.000000e+03	0
2.211055e-01	1.997966e-01	1.831243e-02	1.258211e+04	4.087828e+11	4.495514e+00	-1.158706e+08	5.000000e+03	0
2.261307e-01	2.043374e-01	1.957833e-02	1.256989e+04	4.071302e+11	4.595448e+00	-1.157386e+08	5.000000e+03	0
2.311558e-01	2.088782e-01	2.090046e-02	1.255738e+04	4.054429e+11	4.695202e+00	-1.156038e+08	5.000000e+03	0
2.361809e-01	2.134191e-01	2.227995e-02	1.254460e+04	4.037211e+11	4.794771e+00	-1.154661e+08	5.000000e+03	0
2.412060e-01	2.179599e-01	2.371793e-02	1.253153e+04	4.019651e+11	4.894152e+00	-1.153255e+08	5.000000e+03	0
2.462312e-01	2.225007e-01	2.521551e-02	1.251817e+04	4.001749e+11	4.993340e+00	-1.151820e+08	5.000000e+03	0
2.512563e-01	2.270416e-01	2.677379e-02	1.250453e+04	3.983508e+11	5.092331e+00	-1.150357e+08	5.000000e+03	0
2.562814e-01	2.315824e-01	2.839389e-02	1.249061e+04	3.964931e+11	5.191121e+00	-1.148865e+08	5.000000e+03	0
2.613065e-01	2.361232e-01	3.007688e-02	1.247640e+04	3.946018e+11	5.289706e+00	-1.147345e+08	5.000000e+03	0
2.663317e-01	2.406640e-01	3.182385e-02	1.246191e+04	3.926771e+11	5.388081e+00	-1.145796e+08	5.000000e+03	0
2.713568e-01	2.452049e-01	3.363587e-02	1.244712e+04	3.907194e+11	5.486242e+00	-1.144219e+08	5.000000e+03	0
2.763819e-01	2.497457e-01	3.551400e-02	1.243206e+04	3.887287e+11	5.584186e+00	-1.142613e+08	5.000000e+03	0
2.814070e-01	2.542865e-01	3.745931e-02	1.241670e+04	3.867053e+11	5.681907e+00	-1.140979e+08	5.000000e+03	0
2.864322e-01	2.588274e-01	3.947283e-02	1.240105e+04	3.846495e+11	5.779403e+00	-1.139317e+08	5.000000e+03	0
2.914573e-01	2.633682e-01	4.155560e-02	1.238512e+04	3.825613e+11	5.876667e+00	-1.137627e+08	5.000000e+03	0
2.964824e-01	2.679090e-01	4.370864e-02	1.236890e+04	3.804411e+11	5.973697e+00	-1.135909e+08	5.000000e+03	0
3.015075e-01	2.724499e-01	4.593298e-02	1.235238e+04	3.782891e+11	6.070487e+00	-1.134162e+08	5.000000e+03	0
3.065327e-01	2.769907e-01	4.822960e-02	1.233558e+04	3.761055e+11	6.167035e+00	-1.132388e+08	5.000000e+03	0
3.115578e-01	2.815315e-01	5.059951e-02	1.231848e+04	3.738905e+11	6.263334e+00	-1.130586e+08	5.000000e+03	0
3.165829e-01	2.860724e-01	5.304369e-02	1.230109e+04	3.716444e+11	6.359381e+00	-1.128756e+08	5.000000e+03	0
3.216080e-01	2.906132e-01	5.556312e-02	1.228341e+04	3.693674e+11	6.455172e+00	-1.126898e+08	5.000000e+03	0
3.266332e-01	2.951540e-01	5.815874e-02	1.226543e+04	3.670597e+11	6.550703e+00	-1.125013e+08	5.000000e+03	0
3.316583e-01	2.996949e-01	6.083152e-02	1.224716e+04	3.647217e+11	6.645968e+00	-1.123100e+08	5.000000e+03	0
3.366834e-01	3.042357e-01	6.358241e-02	1.222859e+04	3.623535e+11	6.740964e+00	-1.121160e+08	5.000000e+03	0
3.417085e-01	3.087765e-01	6.641233e-02	1.220972e+04	3.599554e+11	6.835686e+00	-1.119192e+08	5.000000e+03	0
3.467337e-01	3.133173e-01	6.932219e-02	1.219056e+04	3.575277e+11	6.930129e+00	-1.117197e+08	5.000000e+03	0
3.517588e-01	3.178582e-01	7.231288e-02	1.217110e+04	3.550706e+11	7.024291e+00	-1.115174e+08	5.000000e+03	0
3.567839e-01	3.223990e-01	7.538529e-02	1.215134e+04	3.525845e+11	7.118165e+00	-1.113125e+08	5.000000e+03	0
3.618090e-01	3.269398e-01	7.854031e-02	1.213127e+04	3.500695e+11	7.211747e+00	-1.111048e+08	5.000000e+03	0
3.668342e-01	3.314807e-01	8.177879e-02	1.211091e+04	3.475259e+11	7.305034e+00	-1.108944e+08	5.000000e+03	0
3.718593e-01	3.360215e-01	8.510158e-02	1.209024e+04	3.449541e+11	7.398020e+00	-1.106814e+08	5.000000e+03	0
3.768844e-01	3.405623e-01	8.850953e-02	1.206927e+04	3.423542e+11	7.490701e+00	-1.104656e+08	5.000000e+03	0
3.819095e-01	3.451032e-01	9.200346e-02	1.204800e+04	3.397267e+11	7.583073e+00	-1.102472e+08	5.000000e+03	0
3.869347e-01	3.496440e-01	9.558418e-02	1.202642e+04	3.370717e+11	7.675131e+00	-1.100261e+08	5.000000e+03	0
3.919598e-01	3.541848e-01	9.925249e-02	1.200453e+04	3.343896e+11	7.766870e+00	-1.098023e+08	5.000000e+03	0
3.969849e-01	3.587257e-01	1.030092e-01	1.198233e+04	3.316807e+11	7.858286e+00	-1.095759e+08	5.000000e+03	0
4.020101e-01	3.632665e-01	1.068550e-01	1.195983e+04	3.289453e+11	7.949374e+00	-1.093469e+08	5.000000e+03	0
4.070352e-01	3.678073e-01	1.107907e-01	1.193701e+04	3.261836e+11	8.040129e+00	-1.091153e+08	5.000000e+03	0
4.120603e-01	3.723481e-01	1.148170e-01	1.191388e+04	3.233960e+11	8.130548e+00	-1.088810e+08	5.000000e+03	0
4.170854e-01	3.768890e-01	1.189347e-01	1.189044e+04	3.205827e+11	8.220625e+00	-1.086441e+08	5.000000e+03	0
4.221106e-01	3.814298e-01	1.231445e-01	1.186668e+04	3.177442e+11	8.310355e+00	-1.084046e+08	5.000000e+03	0
4.271357e-01	3.859706e-01	1.274470e-01	1.184261e+04	3.148807e+11	8.399734e+00	-1.081625e+08	5.000000e+03	0
4.321608e-01	3.905115e-01	1.318429e-01	1.181822e+04	3.119926e+11	8.488757e+00	-1.079179e+08	5.000000e+03	0
4.371859e-01	3.950523e-01	1.363329e-01	1.179351e+04	3.090801e+11	8.577420e+00	-1.076707e+08	5.000000e+03	0
4.422111e-01	3.995931e-01	1.409177e-01	1.176848e+04	3.061436e+11	8.665717e+00	-1.074209e+08	5.000000e+03	0
4.472362e-01	4.041340e-01	1.455978e-01	1.174313e+04	3.031835e+11	8.753643e+00	-1.071685e+08	5.000000e+03	0
4.522613e-01	4.086748e-01	1.503740e-01	1.171745e+04	3.002000e+11	8.841194e+00	-1.069137e+08	5.000000e+03	0
4.572864e-01	4.132156e-01	1.552467e-01	1.169145e+04	2.971935e+11	8.928365e+00	-1.066563e+08	5.000000e+03	0
4.623116e-01	4.177565e-01	1.602165e-01	1.166512e+04	2.941644e+11	9.015151e+00	-1.063964e+08	5.000000e+03	0
4.673367e-01	4.222973e-01	1.652840e-01	1.163846e+04	2.911130e+11	9.101547e+00	-1.061340e+08	5.000000e+03	0
4.723618e-01	4.268381e-01	1.704498e-01	1.161148e+04	2.880396e+11	9.187548e+00	-1.058691e+08	5.000000e+03	0
4.773869e-01	4.313790e-01	1.757143e-01	1.158415e+04	2.849447e+11	9.273149e+00	-1.056017e+08	5.000000e+03	0
4.824121e-01	4.359198e-01	1.810781e-01	1.155650e+04	2.818285e+11	9.358345e+00	-1.053319e+08	5.000000e+03	0
4.874372e-01	4.404606e-01	1.865417e-01	1.152850e+04	2.786914e+11	9.443130e+00	-1.050596e+08	5.000000e+03	0
4.924623e-01	4.450014e-01	1.921054e-01	1.150017e+04	2.755339e+11	9.527500e+00	-1.047848e+08	5.000000e+03	0
4.974874e-01	4.495423e-01	1.977698e-01	1.147150e+04	2.723562e+11	9.611449e+00	-1.045076e+08	5.000000e+03	0
5.025126e-01	4.540831e-01	2.035353e-01	1.144248e+04	2.691588e+11	9.694973e+00	-1.042280e+08	5.000000e+03	0
5.075377e-01	4.586239e-01	2.094023e-01	1.141312e+04	2.659419e+11	9.778066e+00	-1.039460e+08	5.000000e+03	0
5.125628e-01	4.631648e-01	2.153711e-01	1.138341e+04	2.627061e+11	9.860722e+00	-1.036616e+08	5.000000e+03	0
5.175879e-01	4.677056e-01	2.214422e-01	1.135335e+04	2.594517e+11	9.942937e+00	-1.033748e+08	5.000000e+03	0
5.226131e-01	4.722464e-01	2.276158e-01	1.132294e+04	2.561791e+11	1.002470e+01	-1.030857e+08	5.000000e+03	0
5.276382e-01	4.767873e-01	2.338923e-01	1.129217e+04	2.528886e+11	1.010602e+01	-1.027942e+08	5.000000e+03	0
5.326633e-01	4.813281e-01	2.402720e-01	1.126105e+04	2.495807e+11	1.018688e+01	-1.025003e+08	5.000000e+03	0
5.376884e-01	4.858689e-01	2.467552e-01	1.122956e+04	2.462558e+11	1.026727e+01	-1.022041e+08	5.000000e+03	0
5.427136e-01	4.904098e-01	2.533421e-01	1.119771e+04	2.429142e+11	1.034719e+01	-1.019056e+08	5.000000e+03	0
5.477387e-01	4.949506e-01	2.600330e-01	1.116549e+04	2.395565e+11	1.042664e+01	-1.016048e+08	5.000000e+03	0
5.527638e-01	4.994914e-01	2.668279e-01	1.113291e+04	2.361829e+11	1.050561e+01	-1.013017e+08	5.000000e+03	0
5.577889e-01	5.040322e-01	2.737273e-01	1.109995e+04	2.327940e+11	1.058410e+01	-1.009963e+08	5.000000e+03	0
5.628141e-01	5.085731e-01	2.807312e-01	1.106662e+04	2.293900e+11	1.066209e+01	-1.006887e+08	5.000000e+03	0
5.678392e-01	5.131139e-01	2.878396e-01	1.103290e+04	2.259716e+11	1.073958e+01	-1.003788e+08	5.000000e+03	0
5.728643e-01	5.176547e-01	2.950529e-01	1.099881e+04	2.225390e+11	1.081657e+01	-1.000667e+08	5.000000e+03	0
5.778894e-01	5.221956e-01	3.023709e-01	1.096432e+04	2.190928e+11	1.089305e+01	-9.975235e+07	5.000000e+03	0
5.829146e-01	5.267364e-01	3.097938e-01	1.092945e+04	2.156333e+11	1.096901e+01	-9.943581e+07	5.000000e+03	0
5.879397e-01	5.312772e-01	3.173216e-01	1.089419e+04	2.121610e+11	1.104445e+01	-9.911709e+07	5.000000e+03	0
5.929648e-01	5.358181e-01	3.249543e-01	1.085852e+04	2.086764e+11	1.111936e+01	-9.879619e+07	5.000000e+03	0
5.979899e-01	5.403589e-01	3.326918e-01	1.082246e+04	2.051798e+11	1.119374e+01	-9.847314e+07	5.000000e+03	0
6.030151e-01	5.448997e-01	3.405342e-01	1.078598e+04	2.016718e+11	1.126758e+01	-9.814794e+07	5.000000e+03	0
6.080402e-01	5.494406e-01	3.484813e-01	1.074910e+04	1.981528e+11	1.134086e+01	-9.782062e+07	5.000000e+03	0
6.130653e-01	5.539814e-01	3.565330e-01	1.071180e+04	1.946233e+11	1.141360e+01	-9.749118e+07	5.000000e+03	0
6.180905e-01	5.585222e-01	3.646892e-01	1.067408e+04	1.910838e+11	1.148577e+01	-9.715966e+07	5.000000e+03	0
6.231156e-01	5.630631e-01	3.729497e-01	1.063594e+04	1.875346e+11	1.155738e+01	-9.682605e+07	5.000000e+03	0
6.281407e-01	5.676039e-01	3.813142e-01	1.059737e+04	1.839763e+11	1.162841e+01	-9.649039e+07	5.000000e+03	0
6.331658e-01	5.721447e-01	3.897827e-01	1.055836e+04	1.804094e+11	1.169886e+01	-9.615267e+07	5.000000e+03	0
6.381910e-01	5.766855e-01	3.983547e-01	1.051891e+04	1.768344e+11	1.176872e+01	-9.581294e+07	5.000000e+03	0
6.432161e-01	5.812264e-01	4.070300e-01	1.047901e+04	1.732517e+11	1.183799e+01	-9.547119e+07	5.000000e+03	0
6.482412e-01	5.857672e-01	4.158082e-01	1.043866e+04	1.696618e+11	1.190665e+01	-9.512744e+07	5.000000e+03	0
6.532663e-01	5.903080e-01	4.246890e-01	1.039785e+04	1.660652e+11	1.197470e+01	-9.478173e+07	5.000000e+03	0
6.582915e-01	5.948489e-01	4.336719e-01	1.035658e+04	1.624626e+11	1.204214e+01	-9.443405e+07	5.000000e+03	0
6.633166e-01	5.993897e-01	4.427565e-01	1.031483e+04	1.588542e+11	1.210895e+01	-9.408444e+07	5.000000e+03	0
6.683417e-01	6.039305e-01	4.519424e-01	1.027260e+04	1.552408e+11	1.217513e+01	-9.373290e+07	5.000000e+03	0
6.733668e-01	6.084714e-01	4.612290e-01	1.022988e+04	1.516227e+11	1.224066e+01	-9.337946e+07	5.000000e+03	0
6.783920e-01	6.130122e-01	4.706158e-01	1.018667e+04	1.480005e+11	1.230555e+01	-9.302413e+07	5.000000e+03	0
6.834171e-01	6.175530e-01	4.801021e-01	1.014296e+04	1.443748e+11	1.236978e+01	-9.266694e+07	5.000000e+03	0
6.884422e-01	6.220939e-01	4.896873e-01	1.009873e+04	1.407461e+11	1.243334e+01	-9.230791e+07	5.000000e+03	0
6.934673e-01	6.266347e-01	4.993707e-01	1.005399e+04	1.371149e+11	1.249623e+01	-9.194704e+07	5.000000e+03	0
6.984925e-01	6.311755e-01	5.091515e-01	1.000871e+04	1.334818e+11	1.255843e+01	-9.158437e+07	5.000000e+03	0
7.035176e-01	6.357164e-01	5.190291e-01	9.962898e+03	1.298473e+11	1.261995e+01	-9.121991e+07	5.000000e+03	0
7.085427e-01	6.402572e-01	5.290025e-01	9.916532e+03	1.262120e+11	1.268076e+01	-9.085368e+07	5.000000e+03	0
7.135678e-01	6.447980e-01	5.390709e-01	9.869607e+03	1.225765e+11	1.274086e+01	-9.048571e+07	5.000000e+03	0
7.185930e-01	6.493388e-01	5.492334e-01	9.822109e+03	1.189414e+11	1.280024e+01	-9.011601e+07	5.000000e+03	0
7.236181e-01	6.538797e-01	5.594890e-01	9.774028e+03	1.153071e+11	1.285889e+01	-8.974461e+07	5.000000e+03	0
7.286432e-01	6.584205e-01	5.698367e-01	9.725350e+03	1.116744e+11	1.291680e+01	-8.937152e+07	5.000000e+03	0
7.336683e-01	6.629613e-01	5.802754e-01	9.676064e+03	1.080438e+11	1.297396e+01	-8.899676e+07	5.000000e+03	0
7.386935e-01	6.675022e-01	5.908040e-01	9.626154e+03	1.044159e+11	1.303036e+01	-8.862037e+07	5.000000e+03	0
7.437186e-01	6.720430e-01	6.014213e-01	9.575606e+03	1.007913e+11	1.308599e+01	-8.824236e+07	5.000000e+03	0
7.487437e-01	6.765838e-01	6.121259e-01	9.524405e+03	9.717074e+10	1.314083e+01	-8.786275e+07	5.000000e+03	0
7.537688e-01	6.811247e-01	6.229167e-01	9.472535e+03	9.355473e+10	1.319488e+01	-8.748157e+07	5.000000e+03	0
7.587940e-01	6.856655e-01	6.337922e-01	9.419978e+03	8.994394e+10	1.324813e+01	-8.709884e+07	5.000000e+03	0
7.638191e-01	6.902063e-01	6.447510e-01	9.366716e+03	8.633902e+10	1.330055e+01	-8.671459e+07	5.000000e+03	0
7.688442e-01	6.947472e-01	6.557916e-01	9.312729e+03	8.274064e+10	1.335215e+01	-8.632883e+07	5.000000e+03	0
7.738693e-01	6.992880e-01	6.669123e-01	9.257997e+03	7.914946e+10	1.340289e+01	-8.594159e+07	5.000000e+03	0
7.788945e-01	7.038288e-01	6.781115e-01	9.202498e+03	7.556617e+10	1.345279e+01	-8.555290e+07	5.000000e+03	0
7.839196e-01	7.083696e-01	6.893875e-01	9.146208e+03	7.199147e+10	1.350181e+01	-8.516278e+07	5.000000e+03	0
7.889447e-01	7.129105e-01	7.001593e-01	4.869226e+03	6.860729e+10	1.353874e+01	-8.479903e+07	5.000000e+03	1
7.939698e-01	7.174513e-01	7.062865e-01	4.849583e+03	6.670905e+10	1.348497e+01	-8.438001e+07	5.000000e+03	1
7.989950e-01	7.219921e-01	7.124666e-01	4.829931e+03	6.482591e+10	1.343247e+01	-8.399029e+07	5.000000e+03	1
8.040201e-01	7.265330e-01	7.186996e-01	4.810265e+03	6.295766e+10	1.338121e+01	-8.360208e+07	5.000000e+03	1
8.090452e-01	7.310738e-01	7.249851e-01	4.790585e+03	6.110405e+10	1.333115e+01	-8.321535e+07	5.000000e+03	1
8.140704e-01	7.356146e-01	7.313232e-01	4.770887e+03	5.926489e+10	1.328226e+01	-8.283004e+07	5.000000e+03	1
8.190955e-01	7.401555e-01	7.377135e-01	4.751169e+03	5.743996e+10	1.323450e+01	-8.244614e+07	5.000000e+03	1
8.241206e-01	7.446963e-01	7.441559e-01	4.731428e+03	5.562906e+10	1.318784e+01	-8.206361e+07	5.000000e+03	1
8.291457e-01	7.492371e-01	7.506502e-01	4.711662e+03	5.383201e+10	1.314224e+01	-8.168242e+07	5.000000e+03	1
8.341709e-01	7.537780e-01	7.571962e-01	4.691867e+03	5.204861e+10	1.309768e+01	-8.130254e+07	5.000000e+03	1
8.391960e-01	7.583188e-01	7.637935e-01	4.672042e+03	5.027868e+10	1.305412e+01	-8.092394e+07	5.000000e+03	1
8.442211e-01	7.628596e-01	7.704421e-01	4.652183e+03	4.852207e+10	1.301153e+01	-8.054658e+07	5.000000e+03	1
8.492462e-01	7.674005e-01	7.771416e-01	4.632288e+03	4.677859e+10	1.296988e+01	-8.017045e+07	5.000000e+03	1
8.542714e-01	7.719413e-01	7.838918e-01	4.612354e+03	4.504810e+10	1.292915e+01	-7.979552e+07	5.000000e+03	1
8.592965e-01	7.764821e-01	7.906924e-01	4.592378e+03	4.333044e+10	1.288930e+01	-7.942175e+07	5.000000e+03	1
8.643216e-01	7.810229e-01	7.975430e-01	4.572358e+03	4.162546e+10	1.285031e+01	-7.904913e+07	5.000000e+03	1
8.693467e-01	7.855638e-01	8.044435e-01	4.552291e+03	3.993303e+10	1.281215e+01	-7.867763e+07	5.000000e+03	1
8.743719e-01	7.901046e-01	8.113935e-01	4.532173e+03	3.825301e+10	1.277479e+01	-7.830722e+07	5.000000e+03	1
8.793970e-01	7.946454e-01	8.183926e-01	4.512002e+03	3.658528e+10	1.273822e+01	-7.793789e+07	5.000000e+03	1
8.844221e-01	7.991863e-01	8.254406e-01	4.491776e+03	3.492970e+10	1.270241e+01	-7.756961e+07	5.000000e+03	1
8.894472e-01	8.037271e-01	8.325371e-01	4.471490e+03	3.328616e+10	1.266733e+01	-7.720236e+07	5.000000e+03	1
8.944724e-01	8.082679e-01	8.396816e-01	4.451141e+03	3.165456e+10	1.263295e+01	-7.683611e+07	5.000000e+03	1
8.994975e-01	8.128088e-01	8.468739e-01	4.430728e+03	3.003478e+10	1.259926e+01	-7.647086e+07	5.000000e+03	1
9.045226e-01	8.173496e-01	8.541135e-01	4.410245e+03	2.842672e+10	1.256624e+01	-7.610657e+07	5.000000e+03	1
9.095477e-01	8.218904e-01	8.614000e-01	4.389691e+03	2.683029e+10	1.253386e+01	-7.574323e+07	5.000000e+03	1
9.145729e-01	8.264313e-01	8.687330e-01	4.369061e+03	2.524538e+10	1.250210e+01	-7.538083e+07	5.000000e+03	1
9.195980e-01	8.309721e-01	8.761121e-01	4.348352e+03	2.367192e+10	1.247094e+01	-7.501933e+07	5.000000e+03	1
9.246231e-01	8.355129e-01	8.835367e-01	4.327560e+03	2.210983e+10	1.244036e+01	-7.465874e+07	5.000000e+03	1
9.296482e-01	8.400537e-01	8.910064e-01	4.306682e+03	2.055901e+10	1.241034e+01	-7.429902e+07	5.000000e+03	1
9.346734e-01	8.445946e-01	8.985207e-01	4.285713e+03	1.901941e+10	1.238086e+01	-7.394017e+07	5.000000e+03	1
9.396985e-01	8.491354e-01	9.060790e-01	4.264650e+03	1.749095e+10	1.235190e+01	-7.358217e+07	5.000000e+03	1
9.447236e-01	8.536762e-01	9.136810e-01	4.243488e+03	1.597357e+10	1.232344e+01	-7.322500e+07	5.000000e+03	1
9.497487e-01	8.582171e-01	9.213259e-01	4.222224e+03	1.446720e+10	1.229546e+01	-7.286865e+07	5.000000e+03	1
9.547739e-01	8.627579e-01	9.290132e-01	4.200852e+03	1.297180e+10	1.226796e+01	-7.251310e+07	5.000000e+03	1
9.597990e-01	8.672987e-01	9.367423e-01	4.179367e+03	1.148732e+10	1.224090e+01	-7.215835e+07	5.000000e+03	1
9.648241e-01	8.718396e-01	9.445127e-01	4.157766e+03	1.001370e+10	1.221427e+01	-7.180438e+07	5.000000e+03	1
9.698492e-01	8.763804e-01	9.523236e-01	4.136042e+03	8.550903e+09	1.218805e+01	-7.145117e+07	5.000000e+03	1
9.748744e-01	8.809212e-01	9.601744e-01	4.114191e+03	7.098897e+09	1.216223e+01	-7.109873e+07	5.000000e+03	1
9.798995e-01	8.854621e-01	9.680644e-01	4.092206e+03	5.657646e+09	1.213679e+01	-7.074702e+07	5.000000e+03	1
9.849246e-01	8.900029e-01	9.759929e-01	4.070081e+03	4.227121e+09	1.211171e+01	-7.039605e+07	5.000000e+03	1
9.899497e-01	8.945437e-01	9.839591e-01	4.047811e+03	2.807299e+09	1.208698e+01	-7.004574e+07	5.000000e+03	1
9.949749e-01	8.990846e-01	9.919624e-01	4.025389e+03	1.398160e+09	1.206258e+01	-6.969627e+07	5.000000e+03	1
1.000000e+00	9.036254e-01	1.000000e+00	4.000000e+03	0.000000e+00	1.203847e+01	-6.934744e+07	3.000000e+02	1
